timestamp_s,sample_id,road_condition_index,ground_truth_road_event,ground_truth_motor_abnormal
43.545,43545,1.7,1,0
43.546,43546,1.7,1,0
43.547,43547,1.7,1,0
43.548,43548,1.7,1,0
43.549,43549,1.7,1,0
43.55,43550,1.7,1,0
43.551,43551,1.7,1,0
43.552,43552,1.7,1,0
43.553,43553,1.7,1,0
43.554,43554,1.7,1,0
43.555,43555,1.7,1,0
43.556,43556,1.7,1,0
43.557,43557,1.7,1,0
43.558,43558,1.7,1,0
43.559,43559,1.7,1,0
43.56,43560,1.7,1,0
43.561,43561,1.7,1,0
43.562,43562,1.7,1,0
43.563,43563,1.7,1,0
43.564,43564,1.7,1,0
43.565,43565,1.7,1,0
43.566,43566,1.7,1,0
43.567,43567,1.7,1,0
43.568,43568,1.7,1,0
43.569,43569,1.7,1,0
43.57,43570,1.7,1,0
43.571,43571,1.7,1,0
43.572,43572,1.7,1,0
43.573,43573,1.7,1,0
43.574,43574,1.7,1,0
43.575,43575,1.7,1,0
43.576,43576,1.7,1,0
43.577,43577,1.7,1,0
43.578,43578,1.7,1,0
43.579,43579,1.7,1,0
43.58,43580,1.7,1,0
43.581,43581,1.7,1,0
43.582,43582,1.7,1,0
43.583,43583,1.7,1,0
43.584,43584,1.7,1,0
43.585,43585,1.7,1,0
43.586,43586,1.7,1,0
43.587,43587,1.7,1,0
43.588,43588,1.7,1,0
43.589,43589,1.7,1,0
43.59,43590,1.7,1,0
43.591,43591,1.7,1,0
43.592,43592,1.7,1,0
43.593,43593,1.7,1,0
43.594,43594,1.7,1,0
43.595,43595,1.7,1,0
43.596,43596,1.7,1,0
43.597,43597,1.7,1,0
43.598,43598,1.7,1,0
43.599,43599,1.7,1,0
43.6,43600,1.7,1,0
43.601,43601,1.7,1,0
43.602,43602,1.7,1,0
43.603,43603,1.7,1,0
43.604,43604,1.7,1,0
43.605,43605,1.7,1,0
43.606,43606,1.7,1,0
43.607,43607,1.7,1,0
43.608,43608,1.7,1,0
43.609,43609,1.7,1,0
43.61,43610,1.7,1,0
43.611,43611,1.7,1,0
43.612,43612,1.7,1,0
43.613,43613,1.7,1,0
43.614,43614,1.7,1,0
43.615,43615,1.7,1,0
43.616,43616,1.7,1,0
43.617,43617,1.7,1,0
43.618,43618,1.7,1,0
43.619,43619,1.7,1,0
43.62,43620,1.7,1,0
43.621,43621,1.7,1,0
43.622,43622,1.7,1,0
43.623,43623,1.7,1,0
43.624,43624,1.7,1,0
43.625,43625,1.7,1,0
43.626,43626,1.7,1,0
43.627,43627,1.7,1,0
43.628,43628,1.7,1,0
43.629,43629,1.7,1,0
43.63,43630,1.7,1,0
43.631,43631,1.7,1,0
43.632,43632,1.7,1,0
43.633,43633,1.7,1,0
43.634,43634,1.7,1,0
43.635,43635,1.7,1,0
43.636,43636,1.7,1,0
43.637,43637,1.7,1,0
43.638,43638,1.7,1,0
43.639,43639,1.7,1,0
43.64,43640,1.7,1,0
43.641,43641,1.7,1,0
43.642,43642,1.7,1,0
43.643,43643,1.7,1,0
43.644,43644,1.7,1,0
43.645,43645,1.7,1,0
43.646,43646,1.7,1,0
43.647,43647,1.7,1,0
43.648,43648,1.7,1,0
43.649,43649,1.7,1,0
43.65,43650,1.7,1,0
43.651,43651,1.7,1,0
43.652,43652,1.7,1,0
43.653,43653,1.7,1,0
43.654,43654,1.7,1,0
43.655,43655,1.7,1,0
43.656,43656,1.7,1,0
43.657,43657,1.7,1,0
43.658,43658,1.7,1,0
43.659,43659,1.7,1,0
43.66,43660,1.7,1,0
43.661,43661,1.7,1,0
43.662,43662,1.7,1,0
43.663,43663,1.7,1,0
43.664,43664,1.7,1,0
43.665,43665,1.7,1,0
43.666,43666,1.7,1,0
43.667,43667,1.7,1,0
43.668,43668,1.7,1,0
43.669,43669,1.7,1,0
43.67,43670,1.7,1,0
43.671,43671,1.7,1,0
43.672,43672,1.7,1,0
43.673,43673,1.7,1,0
43.674,43674,1.7,1,0
43.675,43675,1.7,1,0
43.676,43676,1.7,1,0
43.677,43677,1.7,1,0
43.678,43678,1.7,1,0
43.679,43679,1.7,1,0
43.68,43680,1.7,1,0
43.681,43681,1.7,1,0
43.682,43682,1.7,1,0
43.683,43683,1.7,1,0
43.684,43684,1.7,1,0
43.685,43685,1.7,1,0
43.686,43686,1.7,1,0
43.687,43687,1.7,1,0
43.688,43688,1.7,1,0
43.689,43689,1.7,1,0
43.69,43690,1.7,1,0
43.691,43691,1.7,1,0
43.692,43692,1.7,1,0
43.693,43693,1.7,1,0
43.694,43694,1.7,1,0
43.695,43695,1.7,1,0
43.696,43696,1.7,1,0
43.697,43697,1.7,1,0
43.698,43698,1.7,1,0
43.699,43699,1.7,1,0
43.7,43700,1.7,1,0
43.701,43701,1.7,1,0
43.702,43702,1.7,1,0
43.703,43703,1.7,1,0
43.704,43704,1.7,1,0
43.705,43705,1.7,1,0
43.706,43706,1.7,1,0
43.707,43707,1.7,1,0
43.708,43708,1.7,1,0
43.709,43709,1.7,1,0
43.71,43710,1.7,1,0
43.711,43711,1.7,1,0
43.712,43712,1.7,1,0
43.713,43713,1.7,1,0
43.714,43714,1.7,1,0
43.715,43715,1.7,1,0
43.716,43716,1.7,1,0
43.717,43717,1.7,1,0
43.718,43718,1.7,1,0
43.719,43719,1.7,1,0
43.72,43720,1.7,1,0
43.721,43721,1.7,1,0
43.722,43722,1.7,1,0
43.723,43723,1.7,1,0
43.724,43724,1.7,1,0
43.725,43725,1.7,1,0
43.726,43726,1.7,1,0
43.727,43727,1.7,1,0
43.728,43728,1.7,1,0
43.729,43729,1.7,1,0
43.73,43730,1.7,1,0
43.731,43731,1.7,1,0
43.732,43732,1.7,1,0
43.733,43733,1.7,1,0
43.734,43734,1.7,1,0
43.735,43735,1.7,1,0
43.736,43736,1.7,1,0
43.737,43737,1.7,1,0
43.738,43738,1.7,1,0
43.739,43739,1.7,1,0
43.74,43740,1.7,1,0
43.741,43741,1.7,1,0
43.742,43742,1.7,1,0
43.743,43743,1.7,1,0
43.744,43744,1.7,1,0
43.745,43745,1.7,1,0
43.746,43746,1.7,1,0
43.747,43747,1.7,1,0
43.748,43748,1.7,1,0
43.749,43749,1.7,1,0
43.75,43750,1.7,1,0
43.751,43751,1.7,1,0
43.752,43752,1.7,1,0
43.753,43753,1.7,1,0
43.754,43754,1.7,1,0
43.755,43755,1.7,1,0
43.756,43756,1.7,1,0
43.757,43757,1.7,1,0
43.758,43758,1.7,1,0
43.759,43759,1.7,1,0
43.76,43760,1.7,1,0
43.761,43761,1.7,1,0
43.762,43762,1.7,1,0
43.763,43763,1.7,1,0
43.764,43764,1.7,1,0
43.765,43765,1.7,1,0
43.766,43766,1.7,1,0
43.767,43767,1.7,1,0
43.768,43768,1.7,1,0
43.769,43769,1.7,1,0
43.77,43770,1.7,1,0
43.771,43771,1.7,1,0
43.772,43772,1.7,1,0
43.773,43773,1.7,1,0
43.774,43774,1.7,1,0
43.775,43775,1.7,1,0
43.776,43776,1.7,1,0
43.777,43777,1.7,1,0
43.778,43778,1.7,1,0
43.779,43779,1.7,1,0
43.78,43780,1.7,1,0
43.781,43781,1.7,1,0
43.782,43782,1.7,1,0
43.783,43783,1.7,1,0
43.784,43784,1.7,1,0
43.785,43785,1.7,1,0
43.786,43786,1.7,1,0
43.787,43787,1.7,1,0
43.788,43788,1.7,1,0
43.789,43789,1.7,1,0
43.79,43790,1.7,1,0
43.791,43791,1.7,1,0
43.792,43792,1.7,1,0
43.793,43793,1.7,1,0
43.794,43794,1.7,1,0
43.795,43795,1.7,1,0
43.796,43796,1.7,1,0
43.797,43797,1.7,1,0
43.798,43798,1.7,1,0
43.799,43799,1.7,1,0
43.8,43800,1.7,1,0
43.801,43801,1.7,1,0
43.802,43802,1.7,1,0
43.803,43803,1.7,1,0
43.804,43804,1.7,1,0
43.805,43805,1.7,1,0
43.806,43806,1.7,1,0
43.807,43807,1.7,1,0
43.808,43808,1.7,1,0
43.809,43809,1.7,1,0
43.81,43810,1.7,1,0
43.811,43811,1.7,1,0
43.812,43812,1.7,1,0
43.813,43813,1.7,1,0
43.814,43814,1.7,1,0
43.815,43815,1.7,1,0
43.816,43816,1.7,1,0
43.817,43817,1.7,1,0
43.818,43818,1.7,1,0
43.819,43819,1.7,1,0
43.82,43820,1.7,1,0
43.821,43821,1.7,1,0
43.822,43822,1.7,1,0
43.823,43823,1.7,1,0
43.824,43824,1.7,1,0
43.825,43825,1.7,1,0
43.826,43826,1.7,1,0
43.827,43827,1.7,1,0
43.828,43828,1.7,1,0
43.829,43829,1.7,1,0
43.83,43830,1.7,1,0
43.831,43831,1.7,1,0
43.832,43832,1.7,1,0
43.833,43833,1.7,1,0
43.834,43834,1.7,1,0
43.835,43835,1.7,1,0
43.836,43836,1.7,1,0
43.837,43837,1.7,1,0
43.838,43838,1.7,1,0
43.839,43839,1.7,1,0
43.84,43840,1.7,1,0
43.841,43841,1.7,1,0
43.842,43842,1.7,1,0
43.843,43843,1.7,1,0
43.844,43844,1.7,1,0
43.845,43845,1.7,1,0
43.846,43846,1.7,1,0
43.847,43847,1.7,1,0
43.848,43848,1.7,1,0
43.849,43849,1.7,1,0
43.85,43850,1.7,1,0
43.851,43851,1.7,1,0
43.852,43852,1.7,1,0
43.853,43853,1.7,1,0
43.854,43854,1.7,1,0
43.855,43855,1.7,1,0
43.856,43856,1.7,1,0
43.857,43857,1.7,1,0
43.858,43858,1.7,1,0
43.859,43859,1.7,1,0
43.86,43860,1.7,1,0
43.861,43861,1.7,1,0
43.862,43862,1.7,1,0
43.863,43863,1.7,1,0
43.864,43864,1.7,1,0
43.865,43865,1.7,1,0
43.866,43866,1.7,1,0
43.867,43867,1.7,1,0
43.868,43868,1.7,1,0
43.869,43869,1.7,1,0
43.87,43870,1.7,1,0
43.871,43871,1.7,1,0
43.872,43872,1.7,1,0
43.873,43873,1.7,1,0
43.874,43874,1.7,1,0
43.875,43875,1.7,1,0
43.876,43876,1.7,1,0
43.877,43877,1.7,1,0
43.878,43878,1.7,1,0
43.879,43879,1.7,1,0
43.88,43880,1.7,1,0
43.881,43881,1.7,1,0
43.882,43882,1.7,1,0
43.883,43883,1.7,1,0
43.884,43884,1.7,1,0
43.885,43885,1.7,1,0
43.886,43886,1.7,1,0
43.887,43887,1.7,1,0
43.888,43888,1.7,1,0
43.889,43889,1.7,1,0
43.89,43890,1.7,1,0
43.891,43891,1.7,1,0
43.892,43892,1.7,1,0
43.893,43893,1.7,1,0
43.894,43894,1.7,1,0
43.895,43895,1.7,1,0
43.896,43896,1.7,1,0
43.897,43897,1.7,1,0
43.898,43898,1.7,1,0
43.899,43899,1.7,1,0
43.9,43900,1.7,1,0
43.901,43901,1.7,1,0
43.902,43902,1.7,1,0
43.903,43903,1.7,1,0
43.904,43904,1.7,1,0
43.905,43905,1.7,1,0
43.906,43906,1.7,1,0
43.907,43907,1.7,1,0
43.908,43908,1.7,1,0
43.909,43909,1.7,1,0
43.91,43910,1.7,1,0
43.911,43911,1.7,1,0
43.912,43912,1.7,1,0
43.913,43913,1.7,1,0
43.914,43914,1.7,1,0
43.915,43915,1.7,1,0
43.916,43916,1.7,1,0
43.917,43917,1.7,1,0
43.918,43918,1.7,1,0
43.919,43919,1.7,1,0
43.92,43920,1.7,1,0
43.921,43921,1.7,1,0
43.922,43922,1.7,1,0
43.923,43923,1.7,1,0
43.924,43924,1.7,1,0
43.925,43925,1.7,1,0
43.926,43926,1.7,1,0
43.927,43927,1.7,1,0
43.928,43928,1.7,1,0
43.929,43929,1.7,1,0
43.93,43930,1.7,1,0
43.931,43931,1.7,1,0
43.932,43932,1.7,1,0
43.933,43933,1.7,1,0
43.934,43934,1.7,1,0
43.935,43935,1.7,1,0
43.936,43936,1.7,1,0
43.937,43937,1.7,1,0
43.938,43938,1.7,1,0
43.939,43939,1.7,1,0
43.94,43940,1.7,1,0
43.941,43941,1.7,1,0
43.942,43942,1.7,1,0
43.943,43943,1.7,1,0
43.944,43944,1.7,1,0
43.945,43945,1.7,1,0
43.946,43946,1.7,1,0
43.947,43947,1.7,1,0
43.948,43948,1.7,1,0
43.949,43949,1.7,1,0
43.95,43950,1.7,1,0
43.951,43951,1.7,1,0
43.952,43952,1.7,1,0
43.953,43953,1.7,1,0
43.954,43954,1.7,1,0
43.955,43955,1.7,1,0
43.956,43956,1.7,1,0
43.957,43957,1.7,1,0
43.958,43958,1.7,1,0
43.959,43959,1.7,1,0
43.96,43960,1.7,1,0
43.961,43961,1.7,1,0
43.962,43962,1.7,1,0
43.963,43963,1.7,1,0
43.964,43964,1.7,1,0
43.965,43965,1.7,1,0
43.966,43966,1.7,1,0
43.967,43967,1.7,1,0
43.968,43968,1.7,1,0
43.969,43969,1.7,1,0
43.97,43970,1.7,1,0
43.971,43971,1.7,1,0
43.972,43972,1.7,1,0
43.973,43973,1.7,1,0
43.974,43974,1.7,1,0
43.975,43975,1.7,1,0
43.976,43976,1.7,1,0
43.977,43977,1.7,1,0
43.978,43978,1.7,1,0
43.979,43979,1.7,1,0
43.98,43980,1.7,1,0
43.981,43981,1.7,1,0
43.982,43982,1.7,1,0
43.983,43983,1.7,1,0
43.984,43984,1.7,1,0
43.985,43985,1.7,1,0
43.986,43986,1.7,1,0
43.987,43987,1.7,1,0
43.988,43988,1.7,1,0
43.989,43989,1.7,1,0
43.99,43990,1.7,1,0
43.991,43991,1.7,1,0
43.992,43992,1.7,1,0
43.993,43993,1.7,1,0
43.994,43994,1.7,1,0
43.995,43995,1.7,1,0
43.996,43996,1.7,1,0
43.997,43997,1.7,1,0
43.998,43998,1.7,1,0
43.999,43999,1.7,1,0
44.0,44000,1.7,1,0
44.001,44001,1.7,1,0
44.002,44002,1.7,1,0
44.003,44003,1.7,1,0
44.004,44004,1.7,1,0
44.005,44005,1.7,1,0
44.006,44006,1.7,1,0
44.007,44007,1.7,1,0
44.008,44008,1.7,1,0
44.009,44009,1.7,1,0
44.01,44010,1.7,1,0
44.011,44011,1.7,1,0
44.012,44012,1.7,1,0
44.013,44013,1.7,1,0
44.014,44014,1.7,1,0
44.015,44015,1.7,1,0
44.016,44016,1.7,1,0
44.017,44017,1.7,1,0
44.018,44018,1.7,1,0
44.019,44019,1.7,1,0
44.02,44020,1.7,1,0
44.021,44021,1.7,1,0
44.022,44022,1.7,1,0
44.023,44023,1.7,1,0
44.024,44024,1.7,1,0
44.025,44025,1.7,1,0
44.026,44026,1.7,1,0
44.027,44027,1.7,1,0
44.028,44028,1.7,1,0
44.029,44029,1.7,1,0
44.03,44030,1.7,1,0
44.031,44031,1.7,1,0
44.032,44032,1.7,1,0
44.033,44033,1.7,1,0
44.034,44034,1.7,1,0
44.035,44035,1.7,1,0
44.036,44036,1.7,1,0
44.037,44037,1.7,1,0
44.038,44038,1.7,1,0
44.039,44039,1.7,1,0
44.04,44040,1.7,1,0
44.041,44041,1.7,1,0
44.042,44042,1.7,1,0
44.043,44043,1.7,1,0
44.044,44044,1.7,1,0
44.045,44045,1.7,1,0
44.046,44046,1.7,1,0
44.047,44047,1.7,1,0
44.048,44048,1.7,1,0
44.049,44049,1.7,1,0
44.05,44050,1.7,1,0
44.051,44051,1.7,1,0
44.052,44052,1.7,1,0
44.053,44053,1.7,1,0
44.054,44054,1.7,1,0
44.055,44055,1.7,1,0
44.056,44056,1.7,1,0
44.057,44057,1.7,1,0
44.058,44058,1.7,1,0
44.059,44059,1.7,1,0
44.06,44060,1.7,1,0
44.061,44061,1.7,1,0
44.062,44062,1.7,1,0
44.063,44063,1.7,1,0
44.064,44064,1.7,1,0
44.065,44065,1.7,1,0
44.066,44066,1.7,1,0
44.067,44067,1.7,1,0
44.068,44068,1.7,1,0
44.069,44069,1.7,1,0
44.07,44070,1.7,1,0
44.071,44071,1.7,1,0
44.072,44072,1.7,1,0
44.073,44073,1.7,1,0
44.074,44074,1.7,1,0
44.075,44075,1.7,1,0
44.076,44076,1.7,1,0
44.077,44077,1.7,1,0
44.078,44078,1.7,1,0
44.079,44079,1.7,1,0
44.08,44080,1.7,1,0
44.081,44081,1.7,1,0
44.082,44082,1.7,1,0
44.083,44083,1.7,1,0
44.084,44084,1.7,1,0
44.085,44085,1.7,1,0
44.086,44086,1.7,1,0
44.087,44087,1.7,1,0
44.088,44088,1.7,1,0
44.089,44089,1.7,1,0
44.09,44090,1.7,1,0
44.091,44091,1.7,1,0
44.092,44092,1.7,1,0
44.093,44093,1.7,1,0
44.094,44094,1.7,1,0
44.095,44095,1.7,1,0
44.096,44096,1.7,1,0
44.097,44097,1.7,1,0
44.098,44098,1.7,1,0
44.099,44099,1.7,1,0
44.1,44100,1.7,1,0
44.101,44101,1.7,1,0
44.102,44102,1.7,1,0
44.103,44103,1.7,1,0
44.104,44104,1.7,1,0
44.105,44105,1.7,1,0
44.106,44106,1.7,1,0
44.107,44107,1.7,1,0
44.108,44108,1.7,1,0
44.109,44109,1.7,1,0
44.11,44110,1.7,1,0
44.111,44111,1.7,1,0
44.112,44112,1.7,1,0
44.113,44113,1.7,1,0
44.114,44114,1.7,1,0
44.115,44115,1.7,1,0
44.116,44116,1.7,1,0
44.117,44117,1.7,1,0
44.118,44118,1.7,1,0
44.119,44119,1.7,1,0
44.12,44120,1.7,1,0
44.121,44121,1.7,1,0
44.122,44122,1.7,1,0
44.123,44123,1.7,1,0
44.124,44124,1.7,1,0
44.125,44125,1.7,1,0
44.126,44126,1.7,1,0
44.127,44127,1.7,1,0
44.128,44128,1.7,1,0
44.129,44129,1.7,1,0
44.13,44130,1.7,1,0
44.131,44131,1.7,1,0
44.132,44132,1.7,1,0
44.133,44133,1.7,1,0
44.134,44134,1.7,1,0
44.135,44135,1.7,1,0
44.136,44136,1.7,1,0
44.137,44137,1.7,1,0
44.138,44138,1.7,1,0
44.139,44139,1.7,1,0
44.14,44140,1.7,1,0
44.141,44141,1.7,1,0
44.142,44142,1.7,1,0
44.143,44143,1.7,1,0
44.144,44144,1.7,1,0
44.145,44145,1.7,1,0
44.146,44146,1.7,1,0
44.147,44147,1.7,1,0
44.148,44148,1.7,1,0
44.149,44149,1.7,1,0
44.15,44150,1.7,1,0
44.151,44151,1.7,1,0
44.152,44152,1.7,1,0
44.153,44153,1.7,1,0
44.154,44154,1.7,1,0
44.155,44155,1.7,1,0
44.156,44156,1.7,1,0
44.157,44157,1.7,1,0
44.158,44158,1.7,1,0
44.159,44159,1.7,1,0
44.16,44160,1.7,1,0
44.161,44161,1.7,1,0
44.162,44162,1.7,1,0
44.163,44163,1.7,1,0
44.164,44164,1.7,1,0
44.165,44165,1.7,1,0
44.166,44166,1.7,1,0
44.167,44167,1.7,1,0
44.168,44168,1.7,1,0
44.169,44169,1.7,1,0
44.17,44170,1.7,1,0
44.171,44171,1.7,1,0
44.172,44172,1.7,1,0
44.173,44173,1.7,1,0
44.174,44174,1.7,1,0
44.175,44175,1.7,1,0
44.176,44176,1.7,1,0
44.177,44177,1.7,1,0
44.178,44178,1.7,1,0
44.179,44179,1.7,1,0
44.18,44180,1.7,1,0
44.181,44181,1.7,1,0
44.182,44182,1.7,1,0
44.183,44183,1.7,1,0
44.184,44184,1.7,1,0
44.185,44185,1.7,1,0
44.186,44186,1.7,1,0
44.187,44187,1.7,1,0
44.188,44188,1.7,1,0
44.189,44189,1.7,1,0
44.19,44190,1.7,1,0
44.191,44191,1.7,1,0
44.192,44192,1.7,1,0
44.193,44193,1.7,1,0
44.194,44194,1.7,1,0
44.195,44195,1.7,1,0
44.196,44196,1.7,1,0
44.197,44197,1.7,1,0
44.198,44198,1.7,1,0
44.199,44199,1.7,1,0
44.2,44200,1.7,1,0
44.201,44201,1.7,1,0
44.202,44202,1.7,1,0
44.203,44203,1.7,1,0
44.204,44204,1.7,1,0
44.205,44205,1.7,1,0
44.206,44206,1.7,1,0
44.207,44207,1.7,1,0
44.208,44208,1.7,1,0
44.209,44209,1.7,1,0
44.21,44210,1.7,1,0
44.211,44211,1.7,1,0
44.212,44212,1.7,1,0
44.213,44213,1.7,1,0
44.214,44214,1.7,1,0
44.215,44215,1.7,1,0
44.216,44216,1.7,1,0
44.217,44217,1.7,1,0
44.218,44218,1.7,1,0
44.219,44219,1.7,1,0
44.22,44220,1.7,1,0
44.221,44221,1.7,1,0
44.222,44222,1.7,1,0
44.223,44223,1.7,1,0
44.224,44224,1.7,1,0
44.225,44225,1.7,1,0
44.226,44226,1.7,1,0
44.227,44227,1.7,1,0
44.228,44228,1.7,1,0
44.229,44229,1.7,1,0
44.23,44230,1.7,1,0
44.231,44231,1.7,1,0
44.232,44232,1.7,1,0
44.233,44233,1.7,1,0
44.234,44234,1.7,1,0
44.235,44235,1.7,1,0
44.236,44236,1.7,1,0
44.237,44237,1.7,1,0
44.238,44238,1.7,1,0
44.239,44239,1.7,1,0
44.24,44240,1.7,1,0
44.241,44241,1.7,1,0
44.242,44242,1.7,1,0
44.243,44243,1.7,1,0
44.244,44244,1.7,1,0
44.245,44245,1.7,1,0
44.246,44246,1.7,1,0
44.247,44247,1.7,1,0
44.248,44248,1.7,1,0
44.249,44249,1.7,1,0
44.25,44250,1.7,1,0
44.251,44251,1.7,1,0
44.252,44252,1.7,1,0
44.253,44253,1.7,1,0
44.254,44254,1.7,1,0
44.255,44255,1.7,1,0
44.256,44256,1.7,1,0
44.257,44257,1.7,1,0
44.258,44258,1.7,1,0
44.259,44259,1.7,1,0
44.26,44260,1.7,1,0
44.261,44261,1.7,1,0
44.262,44262,1.7,1,0
44.263,44263,1.7,1,0
44.264,44264,1.7,1,0
44.265,44265,1.7,1,0
44.266,44266,1.7,1,0
44.267,44267,1.7,1,0
44.268,44268,1.7,1,0
44.269,44269,1.7,1,0
44.27,44270,1.7,1,0
44.271,44271,1.7,1,0
44.272,44272,1.7,1,0
44.273,44273,1.7,1,0
44.274,44274,1.7,1,0
44.275,44275,1.7,1,0
44.276,44276,1.7,1,0
44.277,44277,1.7,1,0
44.278,44278,1.7,1,0
44.279,44279,1.7,1,0
44.28,44280,1.7,1,0
44.281,44281,1.7,1,0
44.282,44282,1.7,1,0
44.283,44283,1.7,1,0
44.284,44284,1.7,1,0
44.285,44285,1.7,1,0
44.286,44286,1.7,1,0
44.287,44287,1.7,1,0
44.288,44288,1.7,1,0
44.289,44289,1.7,1,0
44.29,44290,1.7,1,0
44.291,44291,1.7,1,0
44.292,44292,1.7,1,0
44.293,44293,1.7,1,0
44.294,44294,1.7,1,0
44.295,44295,1.7,1,0
44.296,44296,1.7,1,0
44.297,44297,1.7,1,0
44.298,44298,1.7,1,0
44.299,44299,1.7,1,0
44.3,44300,1.7,1,0
44.301,44301,1.7,1,0
44.302,44302,1.7,1,0
44.303,44303,1.7,1,0
44.304,44304,1.7,1,0
44.305,44305,1.7,1,0
44.306,44306,1.7,1,0
44.307,44307,1.7,1,0
44.308,44308,1.7,1,0
44.309,44309,1.7,1,0
44.31,44310,1.7,1,0
44.311,44311,1.7,1,0
44.312,44312,1.7,1,0
44.313,44313,1.7,1,0
44.314,44314,1.7,1,0
44.315,44315,1.7,1,0
44.316,44316,1.7,1,0
44.317,44317,1.7,1,0
44.318,44318,1.7,1,0
44.319,44319,1.7,1,0
44.32,44320,1.7,1,0
44.321,44321,1.7,1,0
44.322,44322,1.7,1,0
44.323,44323,1.7,1,0
44.324,44324,1.7,1,0
44.325,44325,1.7,1,0
44.326,44326,1.7,1,0
44.327,44327,1.7,1,0
44.328,44328,1.7,1,0
44.329,44329,1.7,1,0
44.33,44330,1.7,1,0
44.331,44331,1.7,1,0
44.332,44332,1.7,1,0
44.333,44333,1.7,1,0
44.334,44334,1.7,1,0
44.335,44335,1.7,1,0
44.336,44336,1.7,1,0
44.337,44337,1.7,1,0
44.338,44338,1.7,1,0
44.339,44339,1.7,1,0
44.34,44340,1.7,1,0
44.341,44341,1.7,1,0
44.342,44342,1.7,1,0
44.343,44343,1.7,1,0
44.344,44344,1.7,1,0
44.345,44345,1.7,1,0
44.346,44346,1.7,1,0
44.347,44347,1.7,1,0
44.348,44348,1.7,1,0
44.349,44349,1.7,1,0
44.35,44350,1.7,1,0
44.351,44351,1.7,1,0
44.352,44352,1.7,1,0
44.353,44353,1.7,1,0
44.354,44354,1.7,1,0
44.355,44355,1.7,1,0
44.356,44356,1.7,1,0
44.357,44357,1.7,1,0
44.358,44358,1.7,1,0
44.359,44359,1.7,1,0
44.36,44360,1.7,1,0
44.361,44361,1.7,1,0
44.362,44362,1.7,1,0
44.363,44363,1.7,1,0
44.364,44364,1.7,1,0
44.365,44365,1.7,1,0
44.366,44366,1.7,1,0
44.367,44367,1.7,1,0
44.368,44368,1.7,1,0
44.369,44369,1.7,1,0
44.37,44370,1.7,1,0
44.371,44371,1.7,1,0
44.372,44372,1.7,1,0
44.373,44373,1.7,1,0
44.374,44374,1.7,1,0
44.375,44375,1.7,1,0
44.376,44376,1.7,1,0
44.377,44377,1.7,1,0
44.378,44378,1.7,1,0
44.379,44379,1.7,1,0
44.38,44380,1.7,1,0
44.381,44381,1.7,1,0
44.382,44382,1.7,1,0
44.383,44383,1.7,1,0
44.384,44384,1.7,1,0
44.385,44385,1.7,1,0
44.386,44386,1.7,1,0
44.387,44387,1.7,1,0
44.388,44388,1.7,1,0
44.389,44389,1.7,1,0
44.39,44390,1.7,1,0
44.391,44391,1.7,1,0
44.392,44392,1.7,1,0
44.393,44393,1.7,1,0
44.394,44394,1.7,1,0
44.395,44395,1.7,1,0
44.396,44396,1.7,1,0
44.397,44397,1.7,1,0
44.398,44398,1.7,1,0
44.399,44399,1.7,1,0
44.4,44400,1.7,1,0
44.401,44401,1.7,1,0
44.402,44402,1.7,1,0
44.403,44403,1.7,1,0
44.404,44404,1.7,1,0
44.405,44405,1.7,1,0
44.406,44406,1.7,1,0
44.407,44407,1.7,1,0
44.408,44408,1.7,1,0
44.409,44409,1.7,1,0
44.41,44410,1.7,1,0
44.411,44411,1.7,1,0
44.412,44412,1.7,1,0
44.413,44413,1.7,1,0
44.414,44414,1.7,1,0
44.415,44415,1.7,1,0
44.416,44416,1.7,1,0
44.417,44417,1.7,1,0
44.418,44418,1.7,1,0
44.419,44419,1.7,1,0
44.42,44420,1.7,1,0
44.421,44421,1.7,1,0
44.422,44422,1.7,1,0
44.423,44423,1.7,1,0
44.424,44424,1.7,1,0
44.425,44425,1.7,1,0
44.426,44426,1.7,1,0
44.427,44427,1.7,1,0
44.428,44428,1.7,1,0
44.429,44429,1.7,1,0
44.43,44430,1.7,1,0
44.431,44431,1.7,1,0
44.432,44432,1.7,1,0
44.433,44433,1.7,1,0
44.434,44434,1.7,1,0
44.435,44435,1.7,1,0
44.436,44436,1.7,1,0
44.437,44437,1.7,1,0
44.438,44438,1.7,1,0
44.439,44439,1.7,1,0
44.44,44440,1.7,1,0
44.441,44441,1.7,1,0
44.442,44442,1.7,1,0
44.443,44443,1.7,1,0
44.444,44444,1.7,1,0
44.445,44445,1.7,1,0
44.446,44446,1.7,1,0
44.447,44447,1.7,1,0
44.448,44448,1.7,1,0
44.449,44449,1.7,1,0
44.45,44450,1.7,1,0
44.451,44451,1.7,1,0
44.452,44452,1.7,1,0
44.453,44453,1.7,1,0
44.454,44454,1.7,1,0
44.455,44455,1.7,1,0
44.456,44456,1.7,1,0
44.457,44457,1.7,1,0
44.458,44458,1.7,1,0
44.459,44459,1.7,1,0
44.46,44460,1.7,1,0
44.461,44461,1.7,1,0
44.462,44462,1.7,1,0
44.463,44463,1.7,1,0
44.464,44464,1.7,1,0
44.465,44465,1.7,1,0
44.466,44466,1.7,1,0
44.467,44467,1.7,1,0
44.468,44468,1.7,1,0
44.469,44469,1.7,1,0
44.47,44470,1.7,1,0
44.471,44471,1.7,1,0
44.472,44472,1.7,1,0
44.473,44473,1.7,1,0
44.474,44474,1.7,1,0
