timestamp_s,sample_id,dt_s,vehicle_speed_kmh,wheel_rotation_hz,estimated_motor_order_hz,road_condition_index,accel_vertical_mps2,accel_lateral_mps2,ground_truth_road_event,ground_truth_motor_abnormal
61.38600000,61386,0.00100000,53.18661806,7.58504764,37.25263993,0.00000000,0.00455338,0.00882011,0,0
61.38700000,61387,0.00100000,53.18688317,7.58508545,37.25278574,0.00000000,-0.00316717,-0.00449740,0,0
61.38800000,61388,0.00100000,53.18714846,7.58512329,37.25293165,0.00000000,-0.03230935,0.00534888,0,0
61.38900000,61389,0.00100000,53.18741393,7.58516114,37.25307766,0.00000000,0.00898691,-0.00734069,0,0
61.39000000,61390,0.00100000,53.18767958,7.58519903,37.25322377,0.00000000,0.01452402,-0.01303451,0,0
61.39100000,61391,0.00100000,53.18794541,7.58523694,37.25336997,0.00000000,0.03053546,-0.01378738,0,0
61.39200000,61392,0.00100000,53.18821141,7.58527488,37.25351628,0.00000000,0.03637679,0.00895167,0,0
61.39300000,61393,0.00100000,53.18847760,7.58531284,37.25366268,0.00000000,0.05635226,-0.00129347,0,0
61.39400000,61394,0.00100000,53.18874396,7.58535082,37.25380918,0.00000000,0.02289488,0.01527060,0,0
61.39500000,61395,0.00100000,53.18901050,7.58538883,37.25395578,0.00000000,0.02838899,0.02577988,0,0
61.39600000,61396,0.00100000,53.18927722,7.58542687,37.25410247,0.00000000,0.01723723,0.01362605,0,0
61.39700000,61397,0.00100000,53.18954412,7.58546494,37.25424927,0.00000000,0.02111498,0.00759334,0,0
61.39800000,61398,0.00100000,53.18981120,7.58550302,37.25439616,0.00000000,0.04273419,0.00775766,0,0
61.39900000,61399,0.00100000,53.19007846,7.58554114,37.25454315,0.00000000,0.02377552,0.02435576,0,0
61.40000000,61400,0.00100000,53.19034590,7.58557928,37.25469024,0.00000000,0.01491347,0.00148173,0,0
61.40100000,61401,0.00100000,53.19061351,7.58561744,37.25483743,0.00000000,0.00832966,0.02102582,0,0
61.40200000,61402,0.00100000,53.19088130,7.58565563,37.25498472,0.00000000,0.00344806,-0.00487106,0,0
61.40300000,61403,0.00100000,53.19114927,7.58569385,37.25513210,0.00000000,0.02154836,0.01368072,0,0
61.40400000,61404,0.00100000,53.19141742,7.58573209,37.25527958,0.00000000,0.00867256,0.00304813,0,0
61.40500000,61405,0.00100000,53.19168575,7.58577036,37.25542716,0.00000000,-0.01037969,0.02319503,0,0
61.40600000,61406,0.00100000,53.19195426,7.58580865,37.25557484,0.00000000,-0.01443468,0.00089800,0,0
61.40700000,61407,0.00100000,53.19222294,7.58584697,37.25572262,0.00000000,-0.02069956,-0.00462586,0,0
61.40800000,61408,0.00100000,53.19249181,7.58588531,37.25587049,0.00000000,-0.02141116,0.00635555,0,0
61.40900000,61409,0.00100000,53.19276085,7.58592368,37.25601847,0.00000000,-0.01252790,0.00564119,0,0
61.41000000,61410,0.00100000,53.19303007,7.58596207,37.25616654,0.00000000,-0.01450257,0.01588785,0,0
61.41100000,61411,0.00100000,53.19329947,7.58600049,37.25631471,0.00000000,-0.01071310,0.01182317,0,0
61.41200000,61412,0.00100000,53.19356905,7.58603894,37.25646298,0.00000000,0.02763900,0.00674756,0,0
61.41300000,61413,0.00100000,53.19383880,7.58607741,37.25661134,0.00000000,0.02834042,0.00632514,0,0
61.41400000,61414,0.00100000,53.19410874,7.58611590,37.25675981,0.00000000,0.02481481,-0.00561429,0,0
61.41500000,61415,0.00100000,53.19437885,7.58615443,37.25690837,0.00000000,0.04103899,0.00018184,0,0
61.41600000,61416,0.00100000,53.19464914,7.58619297,37.25705703,0.00000000,0.03311025,-0.00363532,0,0
61.41700000,61417,0.00100000,53.19491961,7.58623154,37.25720578,0.00000000,0.03085856,-0.00809665,0,0
61.41800000,61418,0.00100000,53.19519025,7.58627014,37.25735464,0.00000000,-0.00528138,0.01628093,0,0
61.41900000,61419,0.00100000,53.19546108,7.58630876,37.25750359,0.00000000,0.03684271,0.01767240,0,0
61.42000000,61420,0.00100000,53.19573208,7.58634741,37.25765264,0.00000000,0.04103765,0.02391224,0,0
61.42100000,61421,0.00100000,53.19600326,7.58638609,37.25780179,0.00000000,0.00779003,0.01433681,0,0
61.42200000,61422,0.00100000,53.19627462,7.58642478,37.25795104,0.00000000,0.01776315,-0.00916284,0,0
61.42300000,61423,0.00100000,53.19654616,7.58646351,37.25810039,0.00000000,0.02088851,0.00162678,0,0
61.42400000,61424,0.00100000,53.19681787,7.58650226,37.25824983,0.00000000,0.00029545,-0.00083448,0,0
61.42500000,61425,0.00100000,53.19708977,7.58654103,37.25839937,0.00000000,0.01020433,-0.00191391,0,0
61.42600000,61426,0.00100000,53.19736184,7.58657983,37.25854901,0.00000000,0.02290232,0.00236674,0,0
61.42700000,61427,0.00100000,53.19763409,7.58661866,37.25869875,0.00000000,-0.01278525,0.00397320,0,0
61.42800000,61428,0.00100000,53.19790651,7.58665751,37.25884858,0.00000000,0.00660458,-0.01423257,0,0
61.42900000,61429,0.00100000,53.19817912,7.58669639,37.25899851,0.00000000,-0.01909266,-0.01386070,0,0
61.43000000,61430,0.00100000,53.19845190,7.58673529,37.25914854,0.00000000,-0.02555290,-0.00636539,0,0
61.43100000,61431,0.00100000,53.19872486,7.58677422,37.25929867,0.00000000,-0.03299757,-0.01133843,0,0
61.43200000,61432,0.00100000,53.19899800,7.58681317,37.25944890,0.00000000,0.01852606,-0.01088094,0,0
61.43300000,61433,0.00100000,53.19927131,7.58685215,37.25959922,0.00000000,0.00417970,-0.00858882,0,0
61.43400000,61434,0.00100000,53.19954481,7.58689115,37.25974964,0.00000000,0.00695497,0.00707391,0,0
61.43500000,61435,0.00100000,53.19981848,7.58693018,37.25990016,0.00000000,0.01361707,0.00306775,0,0
61.43600000,61436,0.00100000,53.20009233,7.58696924,37.26005078,0.00000000,0.01707471,0.00892353,0,0
61.43700000,61437,0.00100000,53.20036635,7.58700831,37.26020149,0.00000000,0.02465106,-0.00423075,0,0
61.43800000,61438,0.00100000,53.20064056,7.58704742,37.26035231,0.00000000,0.01497264,-0.01365993,0,0
61.43900000,61439,0.00100000,53.20091494,7.58708655,37.26050322,0.00000000,-0.00175297,0.01665104,0,0
61.44000000,61440,0.00100000,53.20118950,7.58712571,37.26065422,0.00000000,0.01774457,0.00266094,0,0
61.44100000,61441,0.00100000,53.20146423,7.58716489,37.26080533,0.00000000,0.02436320,0.01278717,0,0
61.44200000,61442,0.00100000,53.20173915,7.58720409,37.26095653,0.00000000,0.01454091,-0.01813084,0,0
61.44300000,61443,0.00100000,53.20201424,7.58724332,37.26110783,0.00000000,0.01993416,0.00558538,0,0
61.44400000,61444,0.00100000,53.20228951,7.58728258,37.26125923,0.00000000,0.01773098,-0.00502409,0,0
61.44500000,61445,0.00100000,53.20256496,7.58732186,37.26141073,0.00000000,-0.00851547,-0.02337139,0,0
61.44600000,61446,0.00100000,53.20284058,7.58736117,37.26156232,0.00000000,-0.01046240,0.00068540,0,0
61.44700000,61447,0.00100000,53.20311638,7.58740050,37.26171401,0.00000000,-0.00074110,0.00322120,0,0
61.44800000,61448,0.00100000,53.20339236,7.58743986,37.26186580,0.00000000,-0.01263964,0.00678789,0,0
61.44900000,61449,0.00100000,53.20366852,7.58747924,37.26201768,0.00000000,-0.01118536,-0.00606999,0,0
61.45000000,61450,0.00100000,53.20394485,7.58751865,37.26216967,0.00000000,-0.01591676,-0.00231070,0,0
61.45100000,61451,0.00100000,53.20422136,7.58755808,37.26232175,0.00000000,-0.03183826,0.00589342,0,0
61.45200000,61452,0.00100000,53.20449805,7.58759754,37.26247393,0.00000000,-0.03449030,-0.02541169,0,0
61.45300000,61453,0.00100000,53.20477491,7.58763703,37.26262620,0.00000000,-0.03335652,-0.01208120,0,0
61.45400000,61454,0.00100000,53.20505195,7.58767654,37.26277857,0.00000000,-0.00881108,0.01734766,0,0
61.45500000,61455,0.00100000,53.20532917,7.58771607,37.26293105,0.00000000,0.01170282,0.00215707,0,0
61.45600000,61456,0.00100000,53.20560657,7.58775563,37.26308361,0.00000000,0.01673646,-0.00286433,0,0
61.45700000,61457,0.00100000,53.20588414,7.58779522,37.26323628,0.00000000,0.03187186,0.01272620,0,0
61.45800000,61458,0.00100000,53.20616189,7.58783483,37.26338904,0.00000000,0.00299234,-0.01032060,0,0
61.45900000,61459,0.00100000,53.20643982,7.58787446,37.26354190,0.00000000,-0.01149333,0.00565383,0,0
61.46000000,61460,0.00100000,53.20671793,7.58791413,37.26369486,0.00000000,0.00572900,-0.01452846,0,0
61.46100000,61461,0.00100000,53.20699621,7.58795381,37.26384791,0.00000000,0.00749184,0.00648885,0,0
61.46200000,61462,0.00100000,53.20727467,7.58799352,37.26400107,0.00000000,0.03271084,0.00180883,0,0
61.46300000,61463,0.00100000,53.20755330,7.58803326,37.26415432,0.00000000,0.02100660,0.00907510,0,0
61.46400000,61464,0.00100000,53.20783211,7.58807302,37.26430766,0.00000000,0.00297281,-0.01513943,0,0
61.46500000,61465,0.00100000,53.20811110,7.58811281,37.26446111,0.00000000,0.00685993,-0.01193164,0,0
61.46600000,61466,0.00100000,53.20839027,7.58815262,37.26461465,0.00000000,-0.00310822,-0.00366034,0,0
61.46700000,61467,0.00100000,53.20866961,7.58819246,37.26476829,0.00000000,-0.01253724,0.01012262,0,0
61.46800000,61468,0.00100000,53.20894913,7.58823232,37.26492202,0.00000000,0.01037949,-0.00634389,0,0
61.46900000,61469,0.00100000,53.20922883,7.58827221,37.26507586,0.00000000,-0.00485787,-0.02160361,0,0
61.47000000,61470,0.00100000,53.20950870,7.58831212,37.26522979,0.00000000,-0.01447740,-0.00813916,0,0
61.47100000,61471,0.00100000,53.20978875,7.58835206,37.26538381,0.00000000,-0.03150935,-0.01037407,0,0
61.47200000,61472,0.00100000,53.21006898,7.58839203,37.26553794,0.00000000,-0.02834467,-0.00811151,0,0
61.47300000,61473,0.00100000,53.21034938,7.58843201,37.26569216,0.00000000,-0.02765050,0.00440225,0,0
61.47400000,61474,0.00100000,53.21062996,7.58847203,37.26584648,0.00000000,-0.04306219,0.00013296,0,0
61.47500000,61475,0.00100000,53.21091072,7.58851207,37.26600090,0.00000000,-0.02998421,-0.00684266,0,0
61.47600000,61476,0.00100000,53.21119165,7.58855213,37.26615541,0.00000000,-0.01319303,-0.00955792,0,0
61.47700000,61477,0.00100000,53.21147276,7.58859222,37.26631002,0.00000000,0.01380191,-0.00301853,0,0
61.47800000,61478,0.00100000,53.21175405,7.58863234,37.26646473,0.00000000,0.01554813,-0.01399465,0,0
61.47900000,61479,0.00100000,53.21203551,7.58867248,37.26661953,0.00000000,0.01335612,-0.00217150,0,0
61.48000000,61480,0.00100000,53.21231715,7.58871264,37.26677443,0.00000000,0.01587734,0.00639418,0,0
61.48100000,61481,0.00100000,53.21259897,7.58875283,37.26692943,0.00000000,0.02996866,-0.00666376,0,0
61.48200000,61482,0.00100000,53.21288096,7.58879305,37.26708453,0.00000000,0.01092065,-0.01374680,0,0
61.48300000,61483,0.00100000,53.21316313,7.58883329,37.26723972,0.00000000,-0.00196538,0.00865249,0,0
61.48400000,61484,0.00100000,53.21344547,7.58887355,37.26739501,0.00000000,0.00421862,0.00803254,0,0
61.48500000,61485,0.00100000,53.21372799,7.58891384,37.26755040,0.00000000,-0.01757189,-0.00835044,0,0
61.48600000,61486,0.00100000,53.21401069,7.58895416,37.26770588,0.00000000,0.01263496,-0.02056256,0,0
61.48700000,61487,0.00100000,53.21429357,7.58899450,37.26786146,0.00000000,-0.00655730,-0.01183638,0,0
61.48800000,61488,0.00100000,53.21457662,7.58903487,37.26801714,0.00000000,-0.01122253,0.00156715,0,0
61.48900000,61489,0.00100000,53.21485984,7.58907526,37.26817291,0.00000000,-0.01738653,-0.01115109,0,0
61.49000000,61490,0.00100000,53.21514324,7.58911568,37.26832878,0.00000000,-0.02182898,-0.01532089,0,0
61.49100000,61491,0.00100000,53.21542682,7.58915612,37.26848475,0.00000000,-0.03225139,0.00212359,0,0
61.49200000,61492,0.00100000,53.21571058,7.58919658,37.26864082,0.00000000,-0.03558609,-0.00334362,0,0
61.49300000,61493,0.00100000,53.21599451,7.58923708,37.26879698,0.00000000,-0.03372680,-0.01064057,0,0
61.49400000,61494,0.00100000,53.21627861,7.58927759,37.26895324,0.00000000,-0.04368342,-0.00845173,0,0
61.49500000,61495,0.00100000,53.21656290,7.58931814,37.26910959,0.00000000,-0.02262920,-0.00516926,0,0
61.49600000,61496,0.00100000,53.21684736,7.58935870,37.26926605,0.00000000,-0.01004361,-0.01658003,0,0
61.49700000,61497,0.00100000,53.21713199,7.58939930,37.26942260,0.00000000,-0.01568805,0.00718490,0,0
61.49800000,61498,0.00100000,53.21741680,7.58943991,37.26957924,0.00000000,0.01910887,0.01222359,0,0
61.49900000,61499,0.00100000,53.21770179,7.58948056,37.26973598,0.00000000,0.00854508,0.00795883,0,0
61.50000000,61500,0.00100000,53.21798695,7.58952122,37.26989282,0.00000000,0.02049031,0.01357476,0,0
61.50100000,61501,0.00100000,53.21827229,7.58956192,37.27004976,0.00000000,0.01421475,-0.01329467,0,0
61.50200000,61502,0.00100000,53.21855780,7.58960263,37.27020679,0.00000000,-0.01006105,-0.01729714,0,0
61.50300000,61503,0.00100000,53.21884349,7.58964338,37.27036392,0.00000000,-0.02150747,-0.02775173,0,0
61.50400000,61504,0.00100000,53.21912936,7.58968414,37.27052115,0.00000000,0.00848260,-0.00869658,0,0
61.50500000,61505,0.00100000,53.21941540,7.58972494,37.27067847,0.00000000,-0.02071370,-0.01349860,0,0
61.50600000,61506,0.00100000,53.21970162,7.58976576,37.27083589,0.00000000,-0.01814432,0.00130159,0,0
61.50700000,61507,0.00100000,53.21998801,7.58980660,37.27099341,0.00000000,-0.00439573,-0.01009428,0,0
61.50800000,61508,0.00100000,53.22027458,7.58984747,37.27115102,0.00000000,0.00066287,-0.00250894,0,0
61.50900000,61509,0.00100000,53.22056133,7.58988836,37.27130873,0.00000000,-0.01123733,-0.03006869,0,0
61.51000000,61510,0.00100000,53.22084825,7.58992928,37.27146654,0.00000000,-0.03160376,-0.00830626,0,0
61.51100000,61511,0.00100000,53.22113534,7.58997022,37.27162444,0.00000000,-0.03153847,-0.00810142,0,0
61.51200000,61512,0.00100000,53.22142261,7.59001119,37.27178244,0.00000000,-0.02567053,-0.02027636,0,0
61.51300000,61513,0.00100000,53.22171006,7.59005218,37.27194053,0.00000000,-0.02667180,-0.01894564,0,0
61.51400000,61514,0.00100000,53.22199768,7.59009320,37.27209873,0.00000000,-0.02646363,-0.02028897,0,0
61.51500000,61515,0.00100000,53.22228548,7.59013424,37.27225701,0.00000000,-0.03309744,-0.00733034,0,0
61.51600000,61516,0.00100000,53.22257345,7.59017531,37.27241540,0.00000000,-0.06106451,-0.02765146,0,0
61.51700000,61517,0.00100000,53.22286160,7.59021641,37.27257388,0.00000000,-0.03696479,-0.01263510,0,0
61.51800000,61518,0.00100000,53.22314993,7.59025753,37.27273246,0.00000000,-0.00744302,0.00368783,0,0
61.51900000,61519,0.00100000,53.22343843,7.59029867,37.27289114,0.00000000,-0.00050431,-0.00786872,0,0
61.52000000,61520,0.00100000,53.22372710,7.59033984,37.27304991,0.00000000,0.00944730,0.00344769,0,0
61.52100000,61521,0.00100000,53.22401595,7.59038103,37.27320877,0.00000000,0.02973405,-0.00730242,0,0
61.52200000,61522,0.00100000,53.22430498,7.59042225,37.27336774,0.00000000,-0.00693742,-0.02307727,0,0
61.52300000,61523,0.00100000,53.22459418,7.59046349,37.27352680,0.00000000,0.00540070,-0.02040892,0,0
61.52400000,61524,0.00100000,53.22488355,7.59050476,37.27368596,0.00000000,0.01436237,-0.00134526,0,0
61.52500000,61525,0.00100000,53.22517311,7.59054605,37.27384521,0.00000000,-0.02276806,-0.01747844,0,0
61.52600000,61526,0.00100000,53.22546283,7.59058737,37.27400456,0.00000000,-0.00826087,-0.00096884,0,0
61.52700000,61527,0.00100000,53.22575273,7.59062872,37.27416400,0.00000000,-0.02273342,-0.00586304,0,0
61.52800000,61528,0.00100000,53.22604281,7.59067008,37.27432355,0.00000000,-0.00964371,0.00774499,0,0
61.52900000,61529,0.00100000,53.22633306,7.59071148,37.27448318,0.00000000,0.00913735,-0.00451555,0,0
61.53000000,61530,0.00100000,53.22662349,7.59075290,37.27464292,0.00000000,-0.01391288,0.00742282,0,0
61.53100000,61531,0.00100000,53.22691409,7.59079434,37.27480275,0.00000000,-0.01366716,-0.01265581,0,0
61.53200000,61532,0.00100000,53.22720487,7.59083581,37.27496268,0.00000000,-0.02421938,-0.00251356,0,0
61.53300000,61533,0.00100000,53.22749582,7.59087730,37.27512270,0.00000000,-0.02292260,0.00719827,0,0
61.53400000,61534,0.00100000,53.22778695,7.59091882,37.27528282,0.00000000,-0.03268785,-0.01262310,0,0
61.53500000,61535,0.00100000,53.22807825,7.59096036,37.27544304,0.00000000,-0.03609970,-0.02861528,0,0
61.53600000,61536,0.00100000,53.22836972,7.59100193,37.27560335,0.00000000,-0.03036483,-0.01293632,0,0
61.53700000,61537,0.00100000,53.22866137,7.59104352,37.27576376,0.00000000,-0.03528208,-0.00882458,0,0
61.53800000,61538,0.00100000,53.22895320,7.59108514,37.27592426,0.00000000,-0.04775401,-0.00688385,0,0
61.53900000,61539,0.00100000,53.22924520,7.59112678,37.27608486,0.00000000,-0.02731085,-0.01382014,0,0
61.54000000,61540,0.00100000,53.22953738,7.59116845,37.27624556,0.00000000,-0.01161056,-0.00669170,0,0
61.54100000,61541,0.00100000,53.22982973,7.59121014,37.27640635,0.00000000,0.00578901,-0.00191524,0,0
61.54200000,61542,0.00100000,53.23012225,7.59125186,37.27656724,0.00000000,-0.02662092,-0.01399699,0,0
61.54300000,61543,0.00100000,53.23041495,7.59129360,37.27672822,0.00000000,0.01472822,-0.00406001,0,0
61.54400000,61544,0.00100000,53.23070783,7.59133537,37.27688930,0.00000000,0.01200767,0.00305040,0,0
61.54500000,61545,0.00100000,53.23100088,7.59137716,37.27705048,0.00000000,0.00329533,-0.02193881,0,0
61.54600000,61546,0.00100000,53.23129410,7.59141898,37.27721175,0.00000000,0.00401116,0.01833572,0,0
61.54700000,61547,0.00100000,53.23158750,7.59146082,37.27737312,0.00000000,-0.01515132,-0.01912033,0,0
61.54800000,61548,0.00100000,53.23188107,7.59150269,37.27753459,0.00000000,-0.00571447,-0.00675159,0,0
61.54900000,61549,0.00100000,53.23217482,7.59154458,37.27769615,0.00000000,-0.00963989,-0.00473871,0,0
61.55000000,61550,0.00100000,53.23246874,7.59158650,37.27785781,0.00000000,-0.01467293,-0.01453034,0,0
61.55100000,61551,0.00100000,53.23276284,7.59162844,37.27801956,0.00000000,-0.01484380,-0.02211255,0,0
61.55200000,61552,0.00100000,53.23305711,7.59167041,37.27818141,0.00000000,0.00899205,-0.01621390,0,0
61.55300000,61553,0.00100000,53.23335155,7.59171240,37.27834335,0.00000000,-0.02452051,0.00240393,0,0
61.55400000,61554,0.00100000,53.23364617,7.59175441,37.27850539,0.00000000,-0.01152956,-0.01217936,0,0
61.55500000,61555,0.00100000,53.23394096,7.59179646,37.27866753,0.00000000,-0.01514492,0.00374398,0,0
61.55600000,61556,0.00100000,53.23423593,7.59183852,37.27882976,0.00000000,-0.02669897,-0.03089796,0,0
61.55700000,61557,0.00100000,53.23453107,7.59188061,37.27899209,0.00000000,-0.02998158,-0.01707028,0,0
61.55800000,61558,0.00100000,53.23482639,7.59192273,37.27915452,0.00000000,-0.04390033,-0.01728751,0,0
61.55900000,61559,0.00100000,53.23512188,7.59196487,37.27931704,0.00000000,-0.05163842,-0.01724123,0,0
61.56000000,61560,0.00100000,53.23541755,7.59200703,37.27947965,0.00000000,-0.01989919,-0.02782536,0,0
61.56100000,61561,0.00100000,53.23571339,7.59204922,37.27964236,0.00000000,-0.01458253,-0.02601676,0,0
61.56200000,61562,0.00100000,53.23600940,7.59209144,37.27980517,0.00000000,0.00412703,-0.00828690,0,0
61.56300000,61563,0.00100000,53.23630559,7.59213368,37.27996807,0.00000000,0.02603833,0.01115371,0,0
61.56400000,61564,0.00100000,53.23660195,7.59217594,37.28013107,0.00000000,0.01480416,0.00321523,0,0
61.56500000,61565,0.00100000,53.23689848,7.59221823,37.28029417,0.00000000,0.00946876,0.01282120,0,0
61.56600000,61566,0.00100000,53.23719519,7.59226055,37.28045736,0.00000000,-0.01512094,-0.01112552,0,0
61.56700000,61567,0.00100000,53.23749208,7.59230289,37.28062064,0.00000000,-0.01015654,0.00397804,0,0
61.56800000,61568,0.00100000,53.23778913,7.59234525,37.28078402,0.00000000,0.00430478,-0.00677030,0,0
61.56900000,61569,0.00100000,53.23808636,7.59238764,37.28094750,0.00000000,-0.01164485,-0.00090963,0,0
61.57000000,61570,0.00100000,53.23838377,7.59243005,37.28111107,0.00000000,-0.00188306,-0.00935009,0,0
61.57100000,61571,0.00100000,53.23868135,7.59247249,37.28127474,0.00000000,0.00145377,0.01126394,0,0
61.57200000,61572,0.00100000,53.23897910,7.59251495,37.28143851,0.00000000,-0.00744221,-0.02325061,0,0
61.57300000,61573,0.00100000,53.23927703,7.59255744,37.28160237,0.00000000,0.00507845,0.00240941,0,0
61.57400000,61574,0.00100000,53.23957513,7.59259996,37.28176632,0.00000000,-0.02408994,-0.00706692,0,0
61.57500000,61575,0.00100000,53.23987340,7.59264249,37.28193037,0.00000000,-0.03196660,-0.00919933,0,0
61.57600000,61576,0.00100000,53.24017185,7.59268505,37.28209452,0.00000000,-0.03225968,-0.01428278,0,0
61.57700000,61577,0.00100000,53.24047047,7.59272764,37.28225876,0.00000000,-0.02156377,-0.00915556,0,0
61.57800000,61578,0.00100000,53.24076927,7.59277025,37.28242310,0.00000000,-0.04459615,-0.01264362,0,0
61.57900000,61579,0.00100000,53.24106824,7.59281289,37.28258753,0.00000000,-0.03317977,-0.02201212,0,0
61.58000000,61580,0.00100000,53.24136738,7.59285555,37.28275206,0.00000000,-0.04725813,-0.01496196,0,0
61.58100000,61581,0.00100000,53.24166670,7.59289824,37.28291668,0.00000000,-0.03205929,-0.00954743,0,0
61.58200000,61582,0.00100000,53.24196619,7.59294095,37.28308140,0.00000000,-0.01090642,-0.00987667,0,0
61.58300000,61583,0.00100000,53.24226585,7.59298368,37.28324622,0.00000000,-0.00203984,0.00494900,0,0
61.58400000,61584,0.00100000,53.24256569,7.59302644,37.28341113,0.00000000,-0.01289738,0.01616380,0,0
61.58500000,61585,0.00100000,53.24286570,7.59306923,37.28357613,0.00000000,0.00534426,-0.01156559,0,0
61.58600000,61586,0.00100000,53.24316588,7.59311204,37.28374123,0.00000000,0.01494213,-0.01186099,0,0
61.58700000,61587,0.00100000,53.24346624,7.59315487,37.28390643,0.00000000,0.02818840,-0.01000190,0,0
61.58800000,61588,0.00100000,53.24376677,7.59319773,37.28407172,0.00000000,-0.00451248,-0.01189136,0,0
61.58900000,61589,0.00100000,53.24406747,7.59324062,37.28423711,0.00000000,-0.00714874,-0.00883394,0,0
61.59000000,61590,0.00100000,53.24436835,7.59328353,37.28440259,0.00000000,-0.01205989,-0.00932627,0,0
61.59100000,61591,0.00100000,53.24466940,7.59332646,37.28456817,0.00000000,0.01385827,-0.01014741,0,0
61.59200000,61592,0.00100000,53.24497062,7.59336942,37.28473384,0.00000000,0.01714964,-0.02513950,0,0
61.59300000,61593,0.00100000,53.24527202,7.59341240,37.28489961,0.00000000,0.00294654,-0.02656355,0,0
61.59400000,61594,0.00100000,53.24557359,7.59345541,37.28506547,0.00000000,-0.00500410,-0.00881488,0,0
61.59500000,61595,0.00100000,53.24587533,7.59349844,37.28523143,0.00000000,-0.01863048,-0.00315840,0,0
61.59600000,61596,0.00100000,53.24617724,7.59354150,37.28539748,0.00000000,-0.01573749,-0.01090202,0,0
61.59700000,61597,0.00100000,53.24647933,7.59358458,37.28556363,0.00000000,-0.02231661,-0.00422365,0,0
61.59800000,61598,0.00100000,53.24678160,7.59362768,37.28572988,0.00000000,-0.04057401,-0.00626238,0,0
61.59900000,61599,0.00100000,53.24708403,7.59367081,37.28589622,0.00000000,-0.02915361,-0.01702018,0,0
61.60000000,61600,0.00100000,53.24738664,7.59371397,37.28606265,0.00000000,-0.06037160,-0.00582185,0,0
61.60100000,61601,0.00100000,53.24768942,7.59375715,37.28622918,0.00000000,-0.04773237,0.00153462,0,0
61.60200000,61602,0.00100000,53.24799238,7.59380036,37.28639581,0.00000000,-0.03597838,-0.01235876,0,0
61.60300000,61603,0.00100000,53.24829550,7.59384358,37.28656253,0.00000000,-0.00146615,-0.00393085,0,0
61.60400000,61604,0.00100000,53.24859880,7.59388684,37.28672934,0.00000000,0.01083648,-0.01712219,0,0
61.60500000,61605,0.00100000,53.24890228,7.59393012,37.28689625,0.00000000,0.03618380,-0.00005720,0,0
61.60600000,61606,0.00100000,53.24920592,7.59397342,37.28706326,0.00000000,0.01751420,-0.01167268,0,0
61.60700000,61607,0.00100000,53.24950974,7.59401675,37.28723036,0.00000000,0.00904293,-0.01188719,0,0
61.60800000,61608,0.00100000,53.24981373,7.59406010,37.28739755,0.00000000,0.02116554,-0.00848242,0,0
61.60900000,61609,0.00100000,53.25011789,7.59410348,37.28756484,0.00000000,-0.00749612,0.00469966,0,0
61.61000000,61610,0.00100000,53.25042223,7.59414688,37.28773223,0.00000000,-0.00058112,0.00033777,0,0
61.61100000,61611,0.00100000,53.25072674,7.59419031,37.28789971,0.00000000,-0.01614746,-0.00139040,0,0
61.61200000,61612,0.00100000,53.25103142,7.59423376,37.28806728,0.00000000,0.01307364,-0.01561449,0,0
61.61300000,61613,0.00100000,53.25133628,7.59427724,37.28823495,0.00000000,-0.00408219,-0.00684403,0,0
61.61400000,61614,0.00100000,53.25164130,7.59432074,37.28840272,0.00000000,0.00536039,0.00986113,0,0
61.61500000,61615,0.00100000,53.25194650,7.59436426,37.28857058,0.00000000,0.00526813,0.00315738,0,0
61.61600000,61616,0.00100000,53.25225188,7.59440781,37.28873853,0.00000000,-0.01901824,-0.02333761,0,0
61.61700000,61617,0.00100000,53.25255742,7.59445139,37.28890658,0.00000000,-0.00694561,-0.00047215,0,0
61.61800000,61618,0.00100000,53.25286314,7.59449498,37.28907473,0.00000000,-0.00943989,-0.00212073,0,0
61.61900000,61619,0.00100000,53.25316903,7.59453861,37.28924297,0.00000000,-0.03041512,-0.01403875,0,0
61.62000000,61620,0.00100000,53.25347509,7.59458226,37.28941130,0.00000000,-0.02026605,0.00723160,0,0
61.62100000,61621,0.00100000,53.25378132,7.59462593,37.28957973,0.00000000,-0.02786037,0.01155195,0,0
61.62200000,61622,0.00100000,53.25408773,7.59466963,37.28974825,0.00000000,-0.03607750,-0.02252581,0,0
61.62300000,61623,0.00100000,53.25439431,7.59471335,37.28991687,0.00000000,-0.03204395,0.00744550,0,0
61.62400000,61624,0.00100000,53.25470106,7.59475709,37.29008558,0.00000000,0.01109495,0.00500027,0,0
61.62500000,61625,0.00100000,53.25500799,7.59480087,37.29025439,0.00000000,0.01083938,0.01032692,0,0
61.62600000,61626,0.00100000,53.25531508,7.59484466,37.29042329,0.00000000,0.02861947,0.00410904,0,0
61.62700000,61627,0.00100000,53.25562235,7.59488848,37.29059229,0.00000000,0.02598375,0.01247474,0,0
61.62800000,61628,0.00100000,53.25592979,7.59493233,37.29076138,0.00000000,0.02549230,0.00492057,0,0
61.62900000,61629,0.00100000,53.25623740,7.59497619,37.29093057,0.00000000,0.01411881,0.00115212,0,0
61.63000000,61630,0.00100000,53.25654519,7.59502009,37.29109985,0.00000000,0.00728802,0.00270169,0,0
61.63100000,61631,0.00100000,53.25685314,7.59506401,37.29126923,0.00000000,0.00895490,-0.00525796,0,0
61.63200000,61632,0.00100000,53.25716127,7.59510795,37.29143870,0.00000000,0.01773233,-0.00964927,0,0
